[84, array([ 0.4701, -0.0264]), array([ 0.4688, -0.0281]), 0.7854, 0.0]
[82, array([0.4929, 0.0018]), array([ 4.92580952e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([ 4.92733333e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([ 4.92885714e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([ 4.93038095e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([ 4.93190476e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([ 4.93342857e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([ 4.93495238e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([ 4.93647619e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([ 4.93800000e-01, -1.02380952e-04]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.906e-01, 5.000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.90752381e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.90904762e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.91057143e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.91209524e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.91361905e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.91514286e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.91666667e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.91819048e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.91971429e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.9212381e-01, 5.0000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.9227619e-01, 5.0000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.92428571e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.92580952e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.92733333e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.92885714e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.93038095e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.93190476e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.93342857e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.93495238e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.93647619e-01, 5.00000000e-05]), 0.7854, 1.0]
[82, array([0.4929, 0.0018]), array([4.938e-01, 5.000e-05]), 0.7854, 1.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625, -0.0156]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381, -0.0156   ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619, -0.0156   ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.0156    ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656, -0.0156]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01545238]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01530476]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01515714]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01500952]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625   , -0.0148619]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381, -0.0148619]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619, -0.0148619]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.0148619 ]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656   , -0.0148619]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01471429]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01456667]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01441905]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01427143]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46279524, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46294286, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46309048, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4632381 , -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46338571, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46353333, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46368095, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46382857, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46397619, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46412381, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46427143, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46441905, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46456667, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46471429, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4648619 , -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46500952, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46515714, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46530476, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46545238, -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4656    , -0.01412381]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.4625    , -0.01397619]), 0.7854, 0.0]
[73, array([ 0.4551, -0.0034]), array([ 0.46264762, -0.01397619]), 0.7854, 0.0]
